Q8IXS6	prediction-disorder-mobidb_lite	246..273,330..370	0.182	69	379
A6NDB9	prediction-disorder-mobidb_lite	49..78,99..213,295..343,356..673	0.761	512	673
Q9NP74	prediction-disorder-mobidb_lite	248..280,342..392,449..535	0.31	171	551
O75781	prediction-disorder-mobidb_lite	31..160,247..296,335..378	0.579	224	387
Q58A45	prediction-disorder-mobidb_lite	102..147,284..307,325..392	0.156	138	887
Q8TE04	prediction-disorder-mobidb_lite	32..161	0.217	130	598
Q9BZ23	prediction-disorder-mobidb_lite	34..94,127..198	0.233	133	570
Q7Z3H0	prediction-disorder-mobidb_lite	335..369,405..427	0.128	58	452
I0J062	prediction-disorder-mobidb_lite	35..215	0.842	181	215
Q96RD7	prediction-disorder-mobidb_lite	405..426	0.052	22	426
Q96RD6	prediction-disorder-mobidb_lite	393..423,454..510	0.13	88	677
Q5JQF8	prediction-disorder-mobidb_lite	170..200	0.155	31	200
Q4VXU2	prediction-disorder-mobidb_lite	431..458	0.046	28	614
Q8NDF8	prediction-disorder-mobidb_lite	1..105,435..572	0.425	243	572
Q5XG87	prediction-disorder-mobidb_lite	35..171,580..612,717..772	0.293	226	772
P51003	prediction-disorder-mobidb_lite	1..23,523..565,577..704	0.26	194	745
Q9NRJ5	prediction-disorder-mobidb_lite	1..22,534..554	0.068	43	636
Q9BWT3	prediction-disorder-mobidb_lite	506..564,673..720	0.145	107	736
Q13219	prediction-disorder-mobidb_lite	23..99,733..754	0.061	99	1627
Q9BXP8	prediction-disorder-mobidb_lite	89..145,177..248	0.072	129	1791
Q96A54	prediction-disorder-mobidb_lite	1..60	0.16	60	375
Q86V24	prediction-disorder-mobidb_lite	1..71	0.184	71	386
Q6ZVX9	prediction-disorder-mobidb_lite	1..40	0.106	40	377
Q53GL7	prediction-disorder-mobidb_lite	318..346,569..589,617..644,1006..1025	0.096	98	1025
Q9H0J9	prediction-disorder-mobidb_lite	234..268	0.05	35	701
Q460N3	prediction-disorder-mobidb_lite	1..67	0.099	67	678
Q460N5	prediction-disorder-mobidb_lite	109..132	0.013	24	1801
P55085	prediction-disorder-mobidb_lite	373..397	0.063	25	397
Q8TEW8	prediction-disorder-mobidb_lite	83..104,137..165,318..374,707..743,784..921,1111..1205	0.314	378	1205
Q96RI0	prediction-disorder-mobidb_lite	21..42,362..385	0.119	46	385
Q9NPB6	prediction-disorder-mobidb_lite	257..346	0.26	90	346
Q9BYG5	prediction-disorder-mobidb_lite	253..292	0.108	40	372
Q9BYG4	prediction-disorder-mobidb_lite	356..376	0.056	21	376
Q8TEW0	prediction-disorder-mobidb_lite	80..100,154..262,408..448,865..886,932..1025,1129..1356	0.38	515	1356
Q86W56	prediction-disorder-mobidb_lite	1..69,183..350	0.243	237	976
Q9NWS1	prediction-disorder-mobidb_lite	480..543	0.111	64	579
Q6UWI2	prediction-disorder-mobidb_lite	40..225	0.6	186	310
O95453	prediction-disorder-mobidb_lite	560..639	0.125	80	639
P09874	prediction-disorder-mobidb_lite	198..233,361..385	0.06	61	1014
Q9UGN5	prediction-disorder-mobidb_lite	1..77	0.132	77	583
Q9Y6F1	prediction-disorder-mobidb_lite	1..30,454..482	0.111	59	533
Q9UKK3	prediction-disorder-mobidb_lite	97..123,1408..1452	0.042	72	1724
Q8N3A8	prediction-disorder-mobidb_lite	113..138,291..310,750..777	0.087	74	854
Q7Z3E1	prediction-disorder-mobidb_lite	1..21	0.032	21	657
Q9NVD7	prediction-disorder-mobidb_lite	1..45	0.121	45	372
Q9HBI1	prediction-disorder-mobidb_lite	1..57	0.157	57	364
Q9HBI0	prediction-disorder-mobidb_lite	17..39	0.069	23	331
Q8IV76	prediction-disorder-mobidb_lite	313..361,427..448,506..569,732..773	0.229	177	773
Q96RG2	prediction-disorder-mobidb_lite	20..47,837..857,1298..1323	0.057	75	1323
Q86TB9	prediction-disorder-mobidb_lite	1..26,314..345,360..399	0.127	98	770
C9JE40	prediction-disorder-mobidb_lite	24..60,159..186	0.12	65	543
Q9HBE1	prediction-disorder-mobidb_lite	250..278,332..351,549..603	0.151	104	687
Q96IZ0	prediction-disorder-mobidb_lite	1..253	0.744	253	340
P15863	prediction-disorder-mobidb_lite	424..480,492..511	0.144	77	534
Q02962	prediction-disorder-mobidb_lite	304..325	0.053	22	417
P23760	prediction-disorder-mobidb_lite	1..21,165..228,309..351	0.267	128	479
O43316	prediction-disorder-mobidb_lite	153..172	0.057	20	350
Q02548	prediction-disorder-mobidb_lite	1..21,182..218	0.148	58	391
P26367	prediction-disorder-mobidb_lite	162..201,269..311	0.197	83	422
P23759	prediction-disorder-mobidb_lite	167..224,389..409	0.156	79	505
Q06710	prediction-disorder-mobidb_lite	159..222,431..450	0.187	84	450
Q9Y5B6	prediction-disorder-mobidb_lite	1..123,143..205,229..275,362..381,530..564	0.314	288	917
Q6ZW49	prediction-disorder-mobidb_lite	188..271,428..494,543..592	0.188	201	1069
P49023	prediction-disorder-mobidb_lite	17..138,159..260,291..335	0.455	269	591
Q9BUH6	prediction-disorder-mobidb_lite	143..204	0.304	62	204
Q86U86	prediction-disorder-mobidb_lite	1..39,155..177,487..517,625..652,902..941,1106..1133,1354..1378,1431..1460	0.144	244	1689
Q9BVG4	prediction-disorder-mobidb_lite	167..233	0.288	67	233
Q96AQ6	prediction-disorder-mobidb_lite	1..155,354..377,447..573,698..731	0.465	340	731
E2RYF7	prediction-disorder-mobidb_lite	36..55,65..251	0.825	207	251
P40424	prediction-disorder-mobidb_lite	1..40,317..338,395..430	0.228	98	430
P40425	prediction-disorder-mobidb_lite	1..52,326..347,378..430	0.295	127	430
P40426	prediction-disorder-mobidb_lite	20..41,326..349,403..434	0.18	78	434
Q9BYU1	prediction-disorder-mobidb_lite	333..374	0.112	42	374
Q9BZA7	prediction-disorder-mobidb_lite	1057..1092,1097..1116,1326..1347	0.058	78	1347
Q9BZA8	prediction-disorder-mobidb_lite	1052..1112,1321..1340	0.06	81	1340
A6NKN8	prediction-disorder-mobidb_lite	1..45	0.662	45	68
Q8NF37	prediction-disorder-mobidb_lite	1..22,512..534	0.084	45	534
A6NGG8	prediction-disorder-mobidb_lite	78..147,368..401,423..453,467..527,563..605,686..707,813..1109,1132..1169,1190..1288	0.54	695	1288
Q7L5N7	prediction-disorder-mobidb_lite	518..544	0.05	27	544
Q9NPG4	prediction-disorder-mobidb_lite	854..928,973..1023,1153..1184	0.133	158	1184
Q9P2E7	prediction-disorder-mobidb_lite	207..228,686..708,899..927	0.071	74	1040
Q96QU1	prediction-disorder-mobidb_lite	1426..1446,1601..1623,1745..1766,1928..1955	0.048	94	1955
O14917	prediction-disorder-mobidb_lite	858..909,1108..1132	0.066	77	1159
Q9HCL0	prediction-disorder-mobidb_lite	769..800,869..889,942..1003,1023..1046	0.122	139	1135
Q8TAB3	prediction-disorder-mobidb_lite	901..921,1100..1148	0.061	70	1148
Q96JQ0	prediction-disorder-mobidb_lite	2065..2094,2986..3040,3062..3082,3233..3298	0.052	172	3298
Q9Y5I3	prediction-disorder-mobidb_lite	752..808,828..857,871..890,900..950	0.166	158	950
Q9Y5H9	prediction-disorder-mobidb_lite	754..801,829..855,868..948	0.165	156	948
Q9Y5H8	prediction-disorder-mobidb_lite	777..806,831..857,869..950	0.146	139	950
Q9UN74	prediction-disorder-mobidb_lite	754..805,828..854,868..947	0.168	159	947
Q6V1P9	prediction-disorder-mobidb_lite	1..40,3117..3141	0.019	65	3371
Q9Y5H7	prediction-disorder-mobidb_lite	759..793,816..936	0.167	156	936
Q9UN73	prediction-disorder-mobidb_lite	830..950	0.127	121	950
Q9UN72	prediction-disorder-mobidb_lite	755..795,814..937	0.176	165	937
Q9Y5H6	prediction-disorder-mobidb_lite	830..950	0.127	121	950
Q9Y5H5	prediction-disorder-mobidb_lite	770..808,827..857,871..950	0.158	150	950
Q9Y5I2	prediction-disorder-mobidb_lite	783..804,827..948	0.152	144	948
Q9Y5I1	prediction-disorder-mobidb_lite	753..807,826..949	0.189	179	949
Q9UN75	prediction-disorder-mobidb_lite	818..941	0.132	124	941
Q9Y5I0	prediction-disorder-mobidb_lite	780..806,829..950	0.157	149	950
Q9Y5F3	prediction-disorder-mobidb_lite	789..818	0.037	30	818
Q9Y5E3	prediction-disorder-mobidb_lite	773..794	0.028	22	794
Q9Y5E1	prediction-disorder-mobidb_lite	777..797	0.026	21	797
Q9H158	prediction-disorder-mobidb_lite	844..963	0.125	120	963
Q9Y5I4	prediction-disorder-mobidb_lite	885..1007	0.122	123	1007
Q9Y5H4	prediction-disorder-mobidb_lite	801..840,901..931	0.076	71	931
Q9Y5H1	prediction-disorder-mobidb_lite	798..841,902..932	0.08	75	932
Q9Y5H0	prediction-disorder-mobidb_lite	805..841,902..932	0.073	68	932
Q9Y5G9	prediction-disorder-mobidb_lite	1..24,832..871,932..962	0.099	95	962
Q9Y5G8	prediction-disorder-mobidb_lite	797..840,901..931	0.081	75	931
Q9Y5G7	prediction-disorder-mobidb_lite	804..841,902..932	0.074	69	932
Q9Y5G6	prediction-disorder-mobidb_lite	805..841,902..932	0.073	68	932
Q9Y5G5	prediction-disorder-mobidb_lite	804..841,902..932	0.074	69	932
Q9Y5G4	prediction-disorder-mobidb_lite	803..841,902..932	0.075	70	932
Q9Y5H3	prediction-disorder-mobidb_lite	806..845,906..936	0.076	71	936
Q9Y5H2	prediction-disorder-mobidb_lite	805..844,905..935	0.076	71	935
O60330	prediction-disorder-mobidb_lite	803..841,902..932	0.075	70	932
Q9Y5G3	prediction-disorder-mobidb_lite	797..836,897..927	0.077	71	927
Q9Y5G2	prediction-disorder-mobidb_lite	814..840,901..931	0.062	58	931
Q9Y5G1	prediction-disorder-mobidb_lite	791..838,899..929	0.085	79	929
Q9UN71	prediction-disorder-mobidb_lite	797..832,893..923	0.073	67	923
Q9Y5G0	prediction-disorder-mobidb_lite	794..832,893..923	0.076	70	923
Q9Y5F9	prediction-disorder-mobidb_lite	791..839,900..930	0.086	80	930
Q9Y5F8	prediction-disorder-mobidb_lite	806..838,899..929	0.069	64	929
Q9UN70	prediction-disorder-mobidb_lite	804..843,904..934	0.076	71	934
Q9Y5F7	prediction-disorder-mobidb_lite	791..847,908..938	0.094	88	938
Q9Y5F6	prediction-disorder-mobidb_lite	722..747,812..853,914..944	0.105	99	944
Q08174	prediction-disorder-mobidb_lite	884..1045	0.153	162	1060
O60245	prediction-disorder-mobidb_lite	182..242,910..988	0.131	140	1069
O95206	prediction-disorder-mobidb_lite	382..401,715..736,779..861,907..929,1033..1070	0.174	186	1070
Q9HC56	prediction-disorder-mobidb_lite	849..882,984..1035,1055..1084,1097..1122,1186..1237	0.157	194	1237
Q4G0U5	prediction-disorder-mobidb_lite	1..20	0.024	20	840
O94913	prediction-disorder-mobidb_lite	166..186,266..648,707..732,749..781,1056..1081,1127..1147,1159..1187,1289..1315,1516..1555	0.39	606	1555
P35227	prediction-disorder-mobidb_lite	240..344	0.305	105	344
Q3KNV8	prediction-disorder-mobidb_lite	115..149	0.145	35	242
Q86SE9	prediction-disorder-mobidb_lite	94..133	0.156	40	256
Q9BYE7	prediction-disorder-mobidb_lite	1..115	0.329	115	350
Q7Z2X4	prediction-disorder-mobidb_lite	229..250	0.088	22	250
Q15154	prediction-disorder-mobidb_lite	1..92,111..163,354..392,422..492,523..548,614..652,699..726,915..947,1085..1109,1152..1211,1232..1342,1725..1868,1880..1944,2005..2024	0.398	806	2024
Q96MG8	prediction-disorder-mobidb_lite	299..333	0.098	35	357
Q9Y6V0	prediction-disorder-mobidb_lite	1..154,177..583,650..929,945..1058,1120..1163,1183..1386,1391..1410,1423..1868,2169..2192,2365..2438,2504..2537,3407..3508,3558..3626,3652..3746,3833..3908,4278..4301,4389..4411,4597..4618,4645..4690,4830..4907,4930..4986	0.465	2393	5142
Q9NV79	prediction-disorder-mobidb_lite	303..336	0.094	34	361
Q8WW12	prediction-disorder-mobidb_lite	1..82,134..178	0.713	127	178
Q15113	prediction-disorder-mobidb_lite	271..321	0.114	51	449
Q58A44	prediction-disorder-mobidb_lite	47..107	0.57	61	107
O95613	prediction-disorder-mobidb_lite	1..71,81..100,569..589,1619..1638,1954..1974,2168..2214,2318..2374,2875..2910,3084..3126,3224..3299	0.124	412	3336
Q8IVA1	prediction-disorder-mobidb_lite	1..64,86..136	0.846	115	136
P48539	prediction-disorder-mobidb_lite	1..39	0.629	39	62
Q9UHG2	prediction-disorder-mobidb_lite	165..188	0.092	24	260
P29122	prediction-disorder-mobidb_lite	1..39,658..683	0.067	65	969
Q16549	prediction-disorder-mobidb_lite	196..219,700..751	0.097	76	785
Q96RV3	prediction-disorder-mobidb_lite	98..163,270..294,311..331,344..689,756..834,2062..2120,2217..2237	0.264	617	2341
A6NKB5	prediction-disorder-mobidb_lite	92..164,225..251,402..530,545..572,593..655,740..763,1876..1958	0.2	427	2137
Q9H6A9	prediction-disorder-mobidb_lite	96..118,193..242,260..517,540..625,1844..2034	0.299	608	2034
P49585	prediction-disorder-mobidb_lite	1..33,313..367	0.24	88	367
Q9Y5K3	prediction-disorder-mobidb_lite	1..27,309..369	0.238	88	369
Q99447	prediction-disorder-mobidb_lite	1..20	0.051	20	389
Q9Y5Y4	prediction-disorder-mobidb_lite	333..363	0.078	31	395
Q8WUM4	prediction-disorder-mobidb_lite	713..809,832..868	0.154	134	868
Q15116	prediction-disorder-mobidb_lite	254..288	0.122	35	288
Q53EL6	prediction-disorder-mobidb_lite	1..38,58..128	0.232	109	469
O14737	prediction-disorder-mobidb_lite	16..36	0.168	21	125
Q8N8D1	prediction-disorder-mobidb_lite	1..133	0.274	133	485
Q9HCR9	prediction-disorder-mobidb_lite	42..125	0.09	84	933
Q6L8Q7	prediction-disorder-mobidb_lite	89..111,206..230	0.079	48	609
Q01064	prediction-disorder-mobidb_lite	1..20,447..474,494..536	0.17	91	536
Q14123	prediction-disorder-mobidb_lite	453..495,523..650	0.241	171	709
O00408	prediction-disorder-mobidb_lite	16..42,196..221	0.056	53	941
Q14432	prediction-disorder-mobidb_lite	1..42,436..482,590..640,1023..1062,1100..1141	0.195	222	1141
Q13370	prediction-disorder-mobidb_lite	1..26,418..471,1017..1051,1092..1112	0.122	136	1112
P27815	prediction-disorder-mobidb_lite	1..128,294..331,682..705,866..886	0.238	211	886
Q07343	prediction-disorder-mobidb_lite	51..78,189..209,282..301,685..736	0.164	121	736
Q08493	prediction-disorder-mobidb_lite	1..31,45..64,181..200,636..655,664..712	0.197	140	712
Q08499	prediction-disorder-mobidb_lite	1..107,343..364,710..729,739..809	0.272	220	809
O76074	prediction-disorder-mobidb_lite	1..29,78..102	0.062	54	875
P16499	prediction-disorder-mobidb_lite	821..860	0.047	40	860
P51160	prediction-disorder-mobidb_lite	830..858	0.034	29	858
Q9NP56	prediction-disorder-mobidb_lite	418..450	0.073	33	450
O60658	prediction-disorder-mobidb_lite	16..46,341..360	0.062	51	829
O76083	prediction-disorder-mobidb_lite	87..141,564..593	0.143	85	593
O95263	prediction-disorder-mobidb_lite	18..41,72..95,393..436	0.104	92	885
P04085	prediction-disorder-mobidb_lite	185..211	0.128	27	211
P01127	prediction-disorder-mobidb_lite	216..241	0.108	26	241
P07237	prediction-disorder-mobidb_lite	471..508	0.075	38	508
Q13087	prediction-disorder-mobidb_lite	492..525	0.065	34	525
P30101	prediction-disorder-mobidb_lite	484..505	0.044	22	505
P13667	prediction-disorder-mobidb_lite	24..58	0.054	35	645
Q15084	prediction-disorder-mobidb_lite	141..161	0.048	21	440
Q9BY77	prediction-disorder-mobidb_lite	370..393	0.057	24	421
Q15120	prediction-disorder-mobidb_lite	383..406	0.059	24	406
Q96JY6	prediction-disorder-mobidb_lite	67..97,111..149,170..213	0.324	114	352
P50479	prediction-disorder-mobidb_lite	104..180	0.233	77	330
Q96HC4	prediction-disorder-mobidb_lite	121..165,196..240,255..340,354..381	0.342	204	596
Q9NR12	prediction-disorder-mobidb_lite	82..142,176..226,239..258	0.289	132	457
O15530	prediction-disorder-mobidb_lite	26..80	0.099	55	556
Q6A1A2	prediction-disorder-mobidb_lite	1..53	0.134	53	396
Q86YL7	prediction-disorder-mobidb_lite	23..57,85..119	0.432	70	162
Q29RF7	prediction-disorder-mobidb_lite	1150..1337	0.141	188	1337
Q9NTI5	prediction-disorder-mobidb_lite	1117..1447	0.229	331	1447
P52945	prediction-disorder-mobidb_lite	34..71,201..283	0.428	121	283
Q6P996	prediction-disorder-mobidb_lite	28..51,684..788	0.164	129	788
Q6P474	prediction-disorder-mobidb_lite	28..47	0.043	20	469
Q9NZ53	prediction-disorder-mobidb_lite	129..347,554..605	0.448	271	605
Q13113	prediction-disorder-mobidb_lite	94..114	0.184	21	114
A8MUH7	prediction-disorder-mobidb_lite	230..258,362..402	0.174	70	402
Q76G19	prediction-disorder-mobidb_lite	221..315,445..579	0.299	230	769
Q9H5P4	prediction-disorder-mobidb_lite	323..380,444..464,754..864,943..1033	0.272	281	1033
Q8NEN9	prediction-disorder-mobidb_lite	66..90,548..612,955..999,1132..1154	0.137	158	1154
O15018	prediction-disorder-mobidb_lite	185..318,437..501,678..723,832..852,879..921,984..1033,1062..1155,1216..1493,1530..1620,1638..1712,1809..1866,1892..1976,2009..2079,2135..2166,2178..2211,2232..2251,2353..2383,2426..2481,2516..2564,2709..2729	0.477	1354	2839
P34995	prediction-disorder-mobidb_lite	238..266	0.072	29	402
P43116	prediction-disorder-mobidb_lite	231..253	0.064	23	358
P35408	prediction-disorder-mobidb_lite	356..376,437..475	0.123	60	488
Q6ZS72	prediction-disorder-mobidb_lite	1..27,42..61	0.099	47	473
Q9H792	prediction-disorder-mobidb_lite	44..66,117..141,334..411,489..517,551..577,671..700,713..764,802..920,1052..1102,1138..1158,1402..1456	0.292	510	1746
Q5VY43	prediction-disorder-mobidb_lite	824..891,926..1037	0.174	180	1037
Q96S96	prediction-disorder-mobidb_lite	202..227	0.115	26	227
P16284	prediction-disorder-mobidb_lite	658..715	0.079	58	738
Q96HM7	prediction-disorder-mobidb_lite	264..293,398..432	0.15	65	432
P36955	prediction-disorder-mobidb_lite	20..39	0.048	20	418
Q9UBV8	prediction-disorder-mobidb_lite	1..111	0.391	111	284
Q86TG7	prediction-disorder-mobidb_lite	21..74,310..344,683..708	0.162	115	708
Q9GZU2	prediction-disorder-mobidb_lite	128..231,265..304,317..347,588..608,839..889,905..929,1055..1104,1396..1495	0.266	422	1588
Q8N2H9	prediction-disorder-mobidb_lite	1..39	0.083	39	469
Q8IZL8	prediction-disorder-mobidb_lite	473..497,639..1130	0.458	517	1130
P01210	prediction-disorder-mobidb_lite	163..182	0.075	20	267
Q96RR1	prediction-disorder-mobidb_lite	637..684	0.07	48	684
O15534	prediction-disorder-mobidb_lite	1..134,508..544,646..698,749..772,805..874,938..977,996..1037,1051..1098,1207..1290	0.412	532	1290
O15055	prediction-disorder-mobidb_lite	1..79,473..557,617..646,764..838,931..985,1018..1050,1077..1106,1231..1255	0.328	412	1255
P56645	prediction-disorder-mobidb_lite	1..50,717..788,881..923,952..1067	0.234	281	1201
A0A1W2PR82	prediction-disorder-mobidb_lite	19..88,142..165,247..267	0.431	115	267
P41219	prediction-disorder-mobidb_lite	447..470	0.051	24	470
Q5SV97	prediction-disorder-mobidb_lite	38..391,425..449,507..545,626..648	0.558	441	790
P07202	prediction-disorder-mobidb_lite	881..933	0.057	53	933
O00541	prediction-disorder-mobidb_lite	294..314,448..515,565..588	0.192	113	588
Q92968	prediction-disorder-mobidb_lite	1..68	0.169	68	403
O75381	prediction-disorder-mobidb_lite	1..24,230..377	0.456	172	377
Q9Y5Y5	prediction-disorder-mobidb_lite	142..171,184..210	0.17	57	336
P40855	prediction-disorder-mobidb_lite	1..63	0.211	63	299
O43933	prediction-disorder-mobidb_lite	346..367,1260..1283	0.036	46	1283
Q7Z412	prediction-disorder-mobidb_lite	1..20	0.066	20	305
Q8IYB4	prediction-disorder-mobidb_lite	1..20,118..167,181..235	0.2	125	626
P50542	prediction-disorder-mobidb_lite	33..53	0.033	21	639
Q96BD5	prediction-disorder-mobidb_lite	82..118,318..363,440..463,639..680	0.219	149	680
Q96EK2	prediction-disorder-mobidb_lite	79..99,184..222,238..277,295..314,507..531	0.273	145	531
Q9UHV9	prediction-disorder-mobidb_lite	124..154	0.201	31	154
Q96HS1	prediction-disorder-mobidb_lite	32..59	0.097	28	289
Q75T13	prediction-disorder-mobidb_lite	775..799	0.027	25	922
Q6P3X8	prediction-disorder-mobidb_lite	31..69	0.066	39	592
Q96JS3	prediction-disorder-mobidb_lite	170..199,271..297	0.07	57	809
Q8N328	prediction-disorder-mobidb_lite	27..53,69..105	0.108	64	593
Q96DM1	prediction-disorder-mobidb_lite	1..73	0.125	73	585
Q8N414	prediction-disorder-mobidb_lite	30..117	0.168	88	524
P16112	prediction-disorder-mobidb_lite	734..979,1499..1527,1543..1649,1687..1772,1784..1827,1883..1902,1948..1977,2048..2204,2249..2288,2510..2530	0.308	780	2530
P98160	prediction-disorder-mobidb_lite	2994..3014,4364..4391	0.011	49	4391
Q96GW7	prediction-disorder-mobidb_lite	391..641	0.276	251	911
P16234	prediction-disorder-mobidb_lite	1018..1089	0.066	72	1089
Q15198	prediction-disorder-mobidb_lite	22..64	0.115	43	375
P09619	prediction-disorder-mobidb_lite	1019..1106	0.08	88	1106
Q32M88	prediction-disorder-mobidb_lite	681..737	0.077	57	737
Q15124	prediction-disorder-mobidb_lite	1..26	0.046	26	567
O00264	prediction-disorder-mobidb_lite	51..71,173..195	0.226	44	195
O15173	prediction-disorder-mobidb_lite	1..33,202..223	0.247	55	223
Q96PD5	prediction-disorder-mobidb_lite	550..576	0.047	27	576
Q9NWQ8	prediction-disorder-mobidb_lite	110..137,197..230,244..432	0.581	251	432
Q9C0D0	prediction-disorder-mobidb_lite	331..355,376..410,462..494	0.16	93	580
O75167	prediction-disorder-mobidb_lite	1..32,84..344,412..471,485..508	0.595	377	634
Q96KR7	prediction-disorder-mobidb_lite	1..65,82..342	0.583	326	559
Q8IZ21	prediction-disorder-mobidb_lite	1..37,72..194,222..363,469..536,592..615	0.561	394	702
Q9H814	prediction-disorder-mobidb_lite	1..33,83..111,183..211	0.231	91	394
P78364	prediction-disorder-mobidb_lite	1..25,212..241,261..355,432..512,556..589,636..672,848..928	0.381	383	1004
Q8IXK0	prediction-disorder-mobidb_lite	1..49,230..307,337..388,407..444,473..493,529..561,688..720,732..769	0.399	342	858
Q8NDX5	prediction-disorder-mobidb_lite	1..34,103..150,225..283,313..332,339..410,477..509,601..620,827..847,864..889	0.339	333	983
Q8WUB8	prediction-disorder-mobidb_lite	1..62,285..368	0.293	146	498
Q86YI8	prediction-disorder-mobidb_lite	109..185	0.257	77	300
Q96QT6	prediction-disorder-mobidb_lite	28..59,113..142,154..187,233..257,530..580,641..673,895..923	0.233	234	1004
Q5T6S3	prediction-disorder-mobidb_lite	347..390,440..463,496..522	0.164	95	580
O94880	prediction-disorder-mobidb_lite	22..302,812..867	0.38	337	888
O43189	prediction-disorder-mobidb_lite	1..31,333..441,455..537	0.393	223	567
Q9BUL5	prediction-disorder-mobidb_lite	1..30,50..123,139..321	0.712	287	403
Q9BVI0	prediction-disorder-mobidb_lite	142..336,481..611,866..912	0.369	373	1012
Q9UPV7	prediction-disorder-mobidb_lite	28..99	0.18	72	400
O75151	prediction-disorder-mobidb_lite	447..634,646..674,719..799,817..846,877..1078	0.484	530	1096
Q92576	prediction-disorder-mobidb_lite	144..178,460..492,528..555,596..685,860..904,1078..1109,1171..1191,1360..1380,1581..1623,1643..1684,1776..1800,1884..2039	0.28	571	2039
Q8IWS0	prediction-disorder-mobidb_lite	139..211,330..365	0.299	109	365
Q9BWX1	prediction-disorder-mobidb_lite	341..363	0.06	23	381
Q9UPP1	prediction-disorder-mobidb_lite	100..120,508..534,768..840,852..902,915..1046	0.287	304	1060
C9JFL3	prediction-disorder-mobidb_lite	20..82	0.768	63	82
Q8WWQ0	prediction-disorder-mobidb_lite	658..689,751..927,1280..1310,1435..1507,1555..1597,1623..1646,1751..1784	0.227	414	1821
Q8WV24	prediction-disorder-mobidb_lite	39..67,190..222,293..401	0.426	171	401
Q53GA4	prediction-disorder-mobidb_lite	112..152	0.27	41	152
Q86UU1	prediction-disorder-mobidb_lite	150..187,211..334,370..535,653..707,936..1019,1119..1138	0.354	487	1377
Q6NSJ2	prediction-disorder-mobidb_lite	1..100,162..189,241..262,387..412,476..504	0.32	205	640
Q86SQ0	prediction-disorder-mobidb_lite	1..43,60..159,187..212,265..286,525..567	0.187	234	1253
O60346	prediction-disorder-mobidb_lite	1..25,41..118,136..156,252..471,1458..1510,1673..1717	0.257	442	1717
Q6ZVD8	prediction-disorder-mobidb_lite	1060..1157,1285..1323	0.104	137	1323
Q13371	prediction-disorder-mobidb_lite	18..57	0.133	40	301
P20941	prediction-disorder-mobidb_lite	1..70	0.285	70	246
Q9P1Y6	prediction-disorder-mobidb_lite	1..79,324..398,534..600,644..871,888..1240,1281..1395,1407..1439,1455..1486,1526..1556,1630..1649	0.626	1033	1649
Q9UMS5	prediction-disorder-mobidb_lite	152..184,344..380,393..415	0.122	93	762
Q8N3S3	prediction-disorder-mobidb_lite	190..239,304..401	0.189	148	785
O14813	prediction-disorder-mobidb_lite	145..284	0.493	140	284
Q99453	prediction-disorder-mobidb_lite	162..246,259..289	0.369	116	314
Q6UXB8	prediction-disorder-mobidb_lite	262..281,303..341,383..408	0.184	85	463
P43119	prediction-disorder-mobidb_lite	322..376	0.142	55	386
Q99570	prediction-disorder-mobidb_lite	875..898,1307..1326	0.032	44	1358
Q8WYR1	prediction-disorder-mobidb_lite	315..339,389..416,454..510,565..601	0.167	147	880
Q5UE93	prediction-disorder-mobidb_lite	343..363	0.028	21	754
P48426	prediction-disorder-mobidb_lite	288..329	0.103	42	406
Q9UBF8	prediction-disorder-mobidb_lite	1..30,101..120,248..318	0.148	121	816
Q99755	prediction-disorder-mobidb_lite	505..529	0.044	25	562
O14986	prediction-disorder-mobidb_lite	1..21	0.039	21	540
O60331	prediction-disorder-mobidb_lite	45..67,526..578,593..642	0.189	126	668
Q15735	prediction-disorder-mobidb_lite	1..416,844..1006	0.576	579	1006
Q8IYJ0	prediction-disorder-mobidb_lite	28..99,209..282	0.518	146	282
O75925	prediction-disorder-mobidb_lite	465..511,599..632	0.124	81	651
O75928	prediction-disorder-mobidb_lite	579..621	0.069	43	621
Q9Y6X2	prediction-disorder-mobidb_lite	597..617	0.033	21	628
Q8N2W9	prediction-disorder-mobidb_lite	443..510	0.133	68	510
Q8WXW3	prediction-disorder-mobidb_lite	712..757	0.061	46	757
Q13492	prediction-disorder-mobidb_lite	559..580	0.034	22	652
Q9NRD5	prediction-disorder-mobidb_lite	376..415	0.096	40	415
Q9HB75	prediction-disorder-mobidb_lite	1..25,884..910	0.057	52	910
Q92508	prediction-disorder-mobidb_lite	738..769,1356..1402,1462..1498,1576..1630,1811..1921	0.112	282	2521
Q9H5I5	prediction-disorder-mobidb_lite	446..478,623..664,862..902,1488..1534,1593..1636,1844..1868,2047..2069,2090..2135	0.109	301	2752
Q9H611	prediction-disorder-mobidb_lite	173..192,622..641	0.062	40	641
Q9BRB3	prediction-disorder-mobidb_lite	696..748	0.07	53	760
P01833	prediction-disorder-mobidb_lite	609..637,717..738	0.067	51	764
Q9NQM4	prediction-disorder-mobidb_lite	1..22,34..68	0.266	57	214
Q9UKJ1	prediction-disorder-mobidb_lite	226..296	0.234	71	303
Q9P1W9	prediction-disorder-mobidb_lite	1..25	0.08	25	311
Q9BSJ6	prediction-disorder-mobidb_lite	1..32,117..205	0.488	121	248
Q13526	prediction-disorder-mobidb_lite	33..54	0.135	22	163
Q9Y237	prediction-disorder-mobidb_lite	1..39	0.298	39	131
